Year,Month,Country,Branch,Product,SalesQuantity,Revenue,EmployeeCount,ProductPrice
2021,8,Turkey,Antalya,Televisions,188,211921.12,29,1127.24
2021,8,Turkey,Antalya,Smartphones,87,63574.38,26,730.74
2021,8,Turkey,Antalya,Laptops,71,46364.42,42,653.02
2021,8,Turkey,Antalya,Tablets,150,173224.5,43,1154.83
2021,8,Turkey,Antalya,Headphones,126,166632.48,21,1322.48
2021,8,Oman,Muscat,Televisions,133,183587.88,38,1380.36
2021,8,Oman,Muscat,Smartphones,55,14543.65,22,264.43
2021,8,Oman,Muscat,Laptops,59,74852.71,5,1268.69
2021,8,Oman,Muscat,Tablets,102,41354.88,7,405.44
2021,8,Oman,Muscat,Headphones,42,45239.46,40,1077.13
2021,8,Oman,Sohar,Televisions,66,65252.22,30,988.67
2021,8,Oman,Sohar,Smartphones,70,9784.6,5,139.78
2021,8,Oman,Sohar,Laptops,52,74403.68,46,1430.84
2021,8,Oman,Sohar,Tablets,193,158258.07,46,819.99
2021,8,Oman,Sohar,Headphones,38,44429.6,45,1169.2
2021,8,USA,Austin,Televisions,19,22911.91,11,1205.89
2021,8,USA,Austin,Smartphones,19,12011.99,27,632.21
2021,8,USA,Austin,Laptops,70,6477.1,40,92.53
2021,8,USA,Austin,Tablets,42,42335.16,36,1007.98
2021,8,USA,Austin,Headphones,190,157054.0,25,826.6
2021,8,USA,New York,Televisions,197,135380.37,30,687.21
2021,8,USA,New York,Smartphones,126,169830.36,22,1347.86
2021,8,USA,New York,Laptops,103,77842.25,17,755.75
2021,8,USA,New York,Tablets,198,272465.82,35,1376.09
2021,8,USA,New York,Headphones,161,85407.28,28,530.48
2021,8,USA,Chicago,Televisions,156,218509.2,5,1400.7
2021,8,USA,Chicago,Smartphones,195,31543.2,36,161.76
2021,8,USA,Chicago,Laptops,197,82174.61,48,417.13
2021,8,USA,Chicago,Tablets,189,270916.38,10,1433.42
2021,8,USA,Chicago,Headphones,119,53262.02,39,447.58
2021,9,Egypt,Cairo,Televisions,27,31021.11,42,1148.93
2021,9,Egypt,Cairo,Smartphones,89,33314.48,13,374.32
2021,9,Egypt,Cairo,Laptops,29,26991.17,32,930.73
2021,9,Egypt,Cairo,Tablets,14,3108.7,17,222.05
2021,9,Egypt,Cairo,Headphones,105,44460.15,17,423.43
2021,9,Egypt,Giza,Televisions,122,166262.82,18,1362.81
2021,9,Egypt,Giza,Smartphones,187,192854.97,37,1031.31
2021,9,Egypt,Giza,Laptops,43,23728.69,42,551.83
2021,9,Egypt,Giza,Tablets,118,135773.16,15,1150.62
2021,9,Egypt,Giza,Headphones,105,142088.1,13,1353.22
2021,9,Egypt,Alexandria,Televisions,163,166933.19,44,1024.13
2021,9,Egypt,Alexandria,Smartphones,104,35050.08,38,337.02
2021,9,Egypt,Alexandria,Laptops,13,4317.04,43,332.08
2021,9,Egypt,Alexandria,Tablets,56,10281.6,25,183.6
2021,9,Egypt,Alexandria,Headphones,136,16642.32,16,122.37
2021,9,Egypt,Faiyum,Televisions,160,17804.8,10,111.28
2021,9,Egypt,Faiyum,Smartphones,132,82127.76,35,622.18
2021,9,Egypt,Faiyum,Laptops,50,38454.5,20,769.09
2021,9,Egypt,Faiyum,Tablets,182,135142.28,42,742.54
2021,9,Egypt,Faiyum,Headphones,105,153012.3,28,1457.26
2021,9,Turkey,Istanbul,Televisions,145,196782.4,12,1357.12
2021,9,Turkey,Istanbul,Smartphones,132,115550.16,29,875.38
2021,9,Turkey,Istanbul,Laptops,31,5098.88,40,164.48
2021,9,Turkey,Istanbul,Tablets,55,50413.55,12,916.61
2021,9,Turkey,Istanbul,Headphones,112,94895.36,18,847.28
2021,9,Turkey,Bursa,Televisions,197,82779.4,37,420.2
2021,9,Turkey,Bursa,Smartphones,96,62529.6,8,651.35
2021,9,Turkey,Bursa,Laptops,57,6154.29,36,107.97
2021,9,Turkey,Bursa,Tablets,192,240504.96,36,1252.63
2021,9,Turkey,Bursa,Headphones,10,12031.5,50,1203.15
2021,9,Turkey,Ankara,Televisions,75,82923.0,30,1105.64
2021,9,Turkey,Ankara,Smartphones,144,33140.16,17,230.14
2021,9,Turkey,Ankara,Laptops,82,114682.74,34,1398.57
2021,9,Turkey,Ankara,Tablets,197,250233.34,34,1270.22
2021,9,Turkey,Ankara,Headphones,120,114190.8,22,951.59
2021,9,Turkey,Antalya,Televisions,133,113003.45,6,849.65
2021,9,Turkey,Antalya,Smartphones,119,71511.86,43,600.94
2021,9,Turkey,Antalya,Laptops,115,22827.5,26,198.5
2021,9,Turkey,Antalya,Tablets,99,7642.8,40,77.2
2021,9,Turkey,Antalya,Headphones,82,8013.04,38,97.72
2021,9,Oman,Muscat,Televisions,84,111265.56,23,1324.59
2021,9,Oman,Muscat,Smartphones,200,54182.0,42,270.91
2021,9,Oman,Muscat,Laptops,179,96284.1,25,537.9
2021,9,Oman,Muscat,Tablets,79,26213.78,5,331.82
2021,9,Oman,Muscat,Headphones,30,13275.0,43,442.5
2021,9,Oman,Sohar,Televisions,149,87740.14,8,588.86
2021,9,Oman,Sohar,Smartphones,78,47012.16,25,602.72
2021,9,Oman,Sohar,Laptops,142,148401.36,13,1045.08
2021,9,Oman,Sohar,Tablets,111,31961.34,41,287.94
2021,9,Oman,Sohar,Headphones,27,25362.45,6,939.35
2021,9,USA,Austin,Televisions,135,78256.8,42,579.68
2021,9,USA,Austin,Smartphones,145,209970.15,42,1448.07
2021,9,USA,Austin,Laptops,124,60974.52,50,491.73
2021,9,USA,Austin,Tablets,75,52004.25,9,693.39
2021,9,USA,Austin,Headphones,51,37756.32,41,740.32
2021,9,USA,New York,Televisions,83,34894.86,48,420.42
2021,9,USA,New York,Smartphones,80,109689.6,8,1371.12
2021,9,USA,New York,Laptops,39,46776.99,44,1199.41
2021,9,USA,New York,Tablets,160,112988.8,41,706.18
2021,9,USA,New York,Headphones,110,163966.0,7,1490.6
2021,9,USA,Chicago,Televisions,193,69620.89,33,360.73
2021,9,USA,Chicago,Smartphones,71,65296.57,18,919.67
2021,9,USA,Chicago,Laptops,158,52509.72,33,332.34
2021,9,USA,Chicago,Tablets,186,253235.28,38,1361.48
2021,9,USA,Chicago,Headphones,134,37471.76,16,279.64
2021,10,Egypt,Cairo,Televisions,41,61118.7,38,1490.7
2021,10,Egypt,Cairo,Smartphones,41,5281.62,47,128.82
2021,10,Egypt,Cairo,Laptops,46,37002.86,7,804.41
2021,10,Egypt,Cairo,Tablets,30,40076.1,13,1335.87
2021,10,Egypt,Cairo,Headphones,84,18858.84,30,224.51
2021,10,Egypt,Giza,Televisions,107,127242.26,33,1189.18
2021,10,Egypt,Giza,Smartphones,11,8603.76,22,782.16
2021,10,Egypt,Giza,Laptops,185,102693.5,42,555.1
2021,10,Egypt,Giza,Tablets,58,21881.66,45,377.27
2021,10,Egypt,Giza,Headphones,72,34534.08,50,479.64
2021,10,Egypt,Alexandria,Televisions,159,88076.46,33,553.94
2021,10,Egypt,Alexandria,Smartphones,75,75414.75,31,1005.53
2021,10,Egypt,Alexandria,Laptops,67,30187.52,9,450.56
2021,10,Egypt,Alexandria,Tablets,142,101471.78,12,714.59
2021,10,Egypt,Alexandria,Headphones,146,171752.94,25,1176.39
2021,10,Egypt,Faiyum,Televisions,124,164763.76,15,1328.74
2021,10,Egypt,Faiyum,Smartphones,80,59980.0,35,749.75
2021,10,Egypt,Faiyum,Laptops,52,42650.92,11,820.21
2021,10,Egypt,Faiyum,Tablets,101,62615.96,16,619.96
2021,10,Egypt,Faiyum,Headphones,29,21492.48,28,741.12
2021,10,Turkey,Istanbul,Televisions,120,22773.6,49,189.78
2021,10,Turkey,Istanbul,Smartphones,181,62730.98,26,346.58
2021,10,Turkey,Istanbul,Laptops,167,40191.89,17,240.67
2021,10,Turkey,Istanbul,Tablets,51,17599.59,48,345.09
2021,10,Turkey,Istanbul,Headphones,132,174892.08,23,1324.94
2021,10,Turkey,Bursa,Televisions,16,21523.04,34,1345.19
2021,10,Turkey,Bursa,Smartphones,75,12141.75,12,161.89
2021,10,Turkey,Bursa,Laptops,158,29770.36,20,188.42
2021,10,Turkey,Bursa,Tablets,50,29950.5,18,599.01
2021,10,Turkey,Bursa,Headphones,135,7626.15,47,56.49
2021,10,Turkey,Ankara,Televisions,121,22003.85,39,181.85
2021,10,Turkey,Ankara,Smartphones,175,116548.25,37,665.99
2021,10,Turkey,Ankara,Laptops,43,52020.97,42,1209.79
2021,10,Turkey,Ankara,Tablets,103,65717.09,16,638.03
2021,10,Turkey,Ankara,Headphones,63,10458.0,22,166.0
2021,10,Turkey,Antalya,Televisions,47,38946.08,13,828.64
2021,10,Turkey,Antalya,Smartphones,15,4162.8,47,277.52
2021,10,Turkey,Antalya,Laptops,131,35730.25,15,272.75
2021,10,Turkey,Antalya,Tablets,34,33061.94,50,972.41
2021,10,Turkey,Antalya,Headphones,101,14935.88,24,147.88
2021,10,Oman,Muscat,Televisions,32,44253.12,49,1382.91
2021,10,Oman,Muscat,Smartphones,60,58762.8,7,979.38
2021,10,Oman,Muscat,Laptops,59,5510.6,12,93.4
2021,10,Oman,Muscat,Tablets,42,52894.38,6,1259.39
2021,10,Oman,Muscat,Headphones,152,60757.44,45,399.72
2021,10,Oman,Sohar,Televisions,145,199228.55,8,1373.99
2021,10,Oman,Sohar,Smartphones,53,46735.4,50,881.8
2021,10,Oman,Sohar,Laptops,81,20751.39,19,256.19
2021,10,Oman,Sohar,Tablets,60,84457.2,24,1407.62
2021,10,Oman,Sohar,Headphones,128,165763.84,7,1295.03
2021,10,USA,Austin,Televisions,26,17934.02,14,689.77
2021,10,USA,Austin,Smartphones,15,14307.75,6,953.85
2021,10,USA,Austin,Laptops,163,153162.95,31,939.65
2021,10,USA,Austin,Tablets,56,50224.16,14,896.86
2021,10,USA,Austin,Headphones,51,64804.17,34,1270.67
2021,10,USA,New York,Televisions,109,125226.83,43,1148.87
2021,10,USA,New York,Smartphones,165,67107.15,38,406.71
2021,10,USA,New York,Laptops,165,139654.35,35,846.39
2021,10,USA,New York,Tablets,190,187828.3,30,988.57
2021,10,USA,New York,Headphones,19,17516.48,26,921.92
2021,10,USA,Chicago,Televisions,103,47117.35,20,457.45
2021,10,USA,Chicago,Smartphones,48,65017.44,28,1354.53
2021,10,USA,Chicago,Laptops,188,180399.16,34,959.57
2021,10,USA,Chicago,Tablets,67,58022.0,30,866.0
2021,10,USA,Chicago,Headphones,35,12755.05,39,364.43
2021,11,Egypt,Cairo,Televisions,137,18863.53,12,137.69
2021,11,Egypt,Cairo,Smartphones,73,12576.44,22,172.28
2021,11,Egypt,Cairo,Laptops,85,52525.75,12,617.95
2021,11,Egypt,Cairo,Tablets,68,24393.64,17,358.73
2021,11,Egypt,Cairo,Headphones,175,197536.5,7,1128.78
2021,11,Egypt,Giza,Televisions,36,31318.92,6,869.97
2021,11,Egypt,Giza,Smartphones,54,22260.96,30,412.24
2021,11,Egypt,Giza,Laptops,35,48588.4,48,1388.24
2021,11,Egypt,Giza,Tablets,196,101292.8,10,516.8
2021,11,Egypt,Giza,Headphones,11,8240.21,46,749.11
2021,11,Egypt,Alexandria,Televisions,163,111470.81,17,683.87
2021,11,Egypt,Alexandria,Smartphones,166,178058.24,32,1072.64
2021,11,Egypt,Alexandria,Laptops,178,47093.46,34,264.57
2021,11,Egypt,Alexandria,Tablets,117,6505.2,48,55.6
2021,11,Egypt,Alexandria,Headphones,56,55904.24,44,998.29
2021,11,Egypt,Faiyum,Televisions,113,134393.16,11,1189.32
2021,11,Egypt,Faiyum,Smartphones,189,47616.66,14,251.94
2021,11,Egypt,Faiyum,Laptops,30,36839.1,10,1227.97
2021,11,Egypt,Faiyum,Tablets,57,31122.57,29,546.01
2021,11,Egypt,Faiyum,Headphones,85,77979.0,22,917.4
2021,11,Turkey,Istanbul,Televisions,190,232520.1,49,1223.79
2021,11,Turkey,Istanbul,Smartphones,113,142534.81,45,1261.37
2021,11,Turkey,Istanbul,Laptops,119,99430.45,49,835.55
2021,11,Turkey,Istanbul,Tablets,103,136426.59,40,1324.53
2021,11,Turkey,Istanbul,Headphones,45,37152.45,45,825.61
2021,11,Turkey,Bursa,Televisions,189,237401.01,50,1256.09
2021,11,Turkey,Bursa,Smartphones,29,36132.55,48,1245.95
2021,11,Turkey,Bursa,Laptops,153,144468.72,20,944.24
2021,11,Turkey,Bursa,Tablets,186,96857.64,38,520.74
2021,11,Turkey,Bursa,Headphones,60,76859.4,43,1280.99
2021,11,Turkey,Ankara,Televisions,96,107920.32,50,1124.17
2021,11,Turkey,Ankara,Smartphones,38,44074.3,17,1159.85
2021,11,Turkey,Ankara,Laptops,173,152587.73,13,882.01
2021,11,Turkey,Ankara,Tablets,159,238108.86,5,1497.54
2021,11,Turkey,Ankara,Headphones,120,151690.8,9,1264.09
2021,11,Turkey,Antalya,Televisions,80,83592.8,24,1044.91
2021,11,Turkey,Antalya,Smartphones,140,166884.2,49,1192.03
2021,11,Turkey,Antalya,Laptops,151,125162.39,45,828.89
2021,11,Turkey,Antalya,Tablets,122,67814.92,44,555.86
2021,11,Turkey,Antalya,Headphones,137,100978.59,25,737.07
2021,11,Oman,Muscat,Televisions,23,28628.33,39,1244.71
2021,11,Oman,Muscat,Smartphones,85,17552.5,15,206.5
2021,11,Oman,Muscat,Laptops,182,79983.54,47,439.47
2021,11,Oman,Muscat,Tablets,121,156048.86,31,1289.66
2021,11,Oman,Muscat,Headphones,120,106077.6,36,883.98
2021,11,Oman,Sohar,Televisions,189,160546.05,31,849.45
2021,11,Oman,Sohar,Smartphones,141,23889.63,46,169.43
2021,11,Oman,Sohar,Laptops,52,49070.32,50,943.66
2021,11,Oman,Sohar,Tablets,12,13530.96,20,1127.58
2021,11,Oman,Sohar,Headphones,181,218197.31,42,1205.51
2021,11,USA,Austin,Televisions,48,64257.6,44,1338.7
2021,11,USA,Austin,Smartphones,187,46615.36,35,249.28
2021,11,USA,Austin,Laptops,83,107484.17,37,1294.99
2021,11,USA,Austin,Tablets,198,130967.1,36,661.45
2021,11,USA,Austin,Headphones,37,53144.95,41,1436.35
2021,11,USA,New York,Televisions,128,59306.24,49,463.33
2021,11,USA,New York,Smartphones,26,24029.72,6,924.22
2021,11,USA,New York,Laptops,17,7708.48,37,453.44
2021,11,USA,New York,Tablets,22,4838.02,26,219.91
2021,11,USA,New York,Headphones,169,172929.25,30,1023.25
2021,11,USA,Chicago,Televisions,27,4064.85,34,150.55
2021,11,USA,Chicago,Smartphones,134,104662.04,44,781.06
2021,11,USA,Chicago,Laptops,16,21200.32,16,1325.02
2021,11,USA,Chicago,Tablets,31,29896.09,50,964.39
2021,11,USA,Chicago,Headphones,67,31414.29,9,468.87
2021,12,Egypt,Cairo,Televisions,162,190398.6,14,1175.3
2021,12,Egypt,Cairo,Smartphones,77,37431.24,16,486.12
2021,12,Egypt,Cairo,Laptops,190,84439.8,32,444.42
2021,12,Egypt,Cairo,Tablets,129,166346.79,48,1289.51
2021,12,Egypt,Cairo,Headphones,158,119773.48,28,758.06
2021,12,Egypt,Giza,Televisions,23,21979.49,48,955.63
2021,12,Egypt,Giza,Smartphones,197,56139.09,10,284.97
2021,12,Egypt,Giza,Laptops,57,3212.52,39,56.36
2021,12,Egypt,Giza,Tablets,146,123178.74,42,843.69
2021,12,Egypt,Giza,Headphones,90,22414.5,37,249.05
2021,12,Egypt,Alexandria,Televisions,72,99688.32,27,1384.56
2021,12,Egypt,Alexandria,Smartphones,135,10454.4,20,77.44
2021,12,Egypt,Alexandria,Laptops,10,3478.3,7,347.83
2021,12,Egypt,Alexandria,Tablets,122,83513.88,39,684.54
2021,12,Egypt,Alexandria,Headphones,160,94476.8,35,590.48
2021,12,Egypt,Faiyum,Televisions,46,47597.58,8,1034.73
2021,12,Egypt,Faiyum,Smartphones,71,17096.8,14,240.8
2021,12,Egypt,Faiyum,Laptops,189,149122.89,5,789.01
2021,12,Egypt,Faiyum,Tablets,68,31401.04,33,461.78
2021,12,Egypt,Faiyum,Headphones,71,104201.73,29,1467.63
2021,12,Turkey,Istanbul,Televisions,140,185588.2,13,1325.63
2021,12,Turkey,Istanbul,Smartphones,186,225404.1,48,1211.85
2021,12,Turkey,Istanbul,Laptops,61,18601.95,19,304.95
2021,12,Turkey,Istanbul,Tablets,138,112534.86,38,815.47
2021,12,Turkey,Istanbul,Headphones,149,208331.8,49,1398.2
2021,12,Turkey,Bursa,Televisions,159,43200.3,42,271.7
2021,12,Turkey,Bursa,Smartphones,68,58266.48,50,856.86
2021,12,Turkey,Bursa,Laptops,159,213667.38,21,1343.82
2021,12,Turkey,Bursa,Tablets,112,20219.36,35,180.53
2021,12,Turkey,Bursa,Headphones,140,9727.2,33,69.48
2021,12,Turkey,Ankara,Televisions,192,265272.96,34,1381.63
2021,12,Turkey,Ankara,Smartphones,56,47956.72,13,856.37
2021,12,Turkey,Ankara,Laptops,28,17407.32,39,621.69
2021,12,Turkey,Ankara,Tablets,175,85433.25,31,488.19
2021,12,Turkey,Ankara,Headphones,33,25483.59,15,772.23
2021,12,Turkey,Antalya,Televisions,55,78059.3,24,1419.26
2021,12,Turkey,Antalya,Smartphones,19,7630.97,20,401.63
2021,12,Turkey,Antalya,Laptops,81,4547.34,24,56.14
2021,12,Turkey,Antalya,Tablets,196,205507.96,40,1048.51
2021,12,Turkey,Antalya,Headphones,113,9749.64,49,86.28
2021,12,Oman,Muscat,Televisions,83,85530.67,41,1030.49
2021,12,Oman,Muscat,Smartphones,14,15190.0,47,1085.0
2021,12,Oman,Muscat,Laptops,146,190884.78,13,1307.43
2021,12,Oman,Muscat,Tablets,42,48691.02,29,1159.31
2021,12,Oman,Muscat,Headphones,57,39208.02,5,687.86
2021,12,Oman,Sohar,Televisions,144,93165.12,46,646.98
2021,12,Oman,Sohar,Smartphones,119,68584.46,37,576.34
2021,12,Oman,Sohar,Laptops,57,16655.4,16,292.2
2021,12,Oman,Sohar,Tablets,185,59346.15,49,320.79
2021,12,Oman,Sohar,Headphones,109,28534.02,22,261.78
2021,12,USA,Austin,Televisions,149,27427.92,23,184.08
2021,12,USA,Austin,Smartphones,107,94590.14,38,884.02
2021,12,USA,Austin,Laptops,22,19827.28,17,901.24
2021,12,USA,Austin,Tablets,61,83808.51,42,1373.91
2021,12,USA,Austin,Headphones,85,125154.85,41,1472.41
2021,12,USA,New York,Televisions,75,13806.0,18,184.08
2021,12,USA,New York,Smartphones,98,132323.52,10,1350.24
2021,12,USA,New York,Laptops,72,88163.28,30,1224.49
2021,12,USA,New York,Tablets,150,220525.5,15,1470.17
2021,12,USA,New York,Headphones,108,17733.6,17,164.2
2021,12,USA,Chicago,Televisions,166,143258.0,41,863.0
2021,12,USA,Chicago,Smartphones,105,128822.4,38,1226.88
2021,12,USA,Chicago,Laptops,38,21113.56,18,555.62
2021,12,USA,Chicago,Tablets,34,7385.48,47,217.22
2021,12,USA,Chicago,Headphones,156,68766.36,17,440.81
2022,1,Egypt,Cairo,Televisions,16,8701.12,48,543.82
2022,1,Egypt,Cairo,Smartphones,187,71086.18,35,380.14
2022,1,Egypt,Cairo,Laptops,109,146938.54,43,1348.06
2022,1,Egypt,Cairo,Tablets,174,83156.34,19,477.91
2022,1,Egypt,Cairo,Headphones,82,71182.56,12,868.08
2022,1,Egypt,Giza,Televisions,122,50587.3,28,414.65
2022,1,Egypt,Giza,Smartphones,170,30475.9,38,179.27
2022,1,Egypt,Giza,Laptops,178,226230.88,9,1270.96
2022,1,Egypt,Giza,Tablets,70,17778.6,32,253.98
2022,1,Egypt,Giza,Headphones,28,35080.08,35,1252.86
2022,1,Egypt,Alexandria,Televisions,121,161273.64,15,1332.84
2022,1,Egypt,Alexandria,Smartphones,65,36238.15,8,557.51
2022,1,Egypt,Alexandria,Laptops,158,38953.32,17,246.54
2022,1,Egypt,Alexandria,Tablets,77,15218.28,36,197.64
2022,1,Egypt,Alexandria,Headphones,76,89469.48,12,1177.23
2022,1,Egypt,Faiyum,Televisions,38,39200.04,5,1031.58
2022,1,Egypt,Faiyum,Smartphones,141,149350.02,46,1059.22
2022,1,Egypt,Faiyum,Laptops,161,178017.7,10,1105.7
2022,1,Egypt,Faiyum,Tablets,12,10130.64,5,844.22
2022,1,Egypt,Faiyum,Headphones,18,6206.94,9,344.83
2022,1,Turkey,Istanbul,Televisions,70,33558.7,43,479.41
2022,1,Turkey,Istanbul,Smartphones,137,83080.91,20,606.43
2022,1,Turkey,Istanbul,Laptops,26,21908.38,46,842.63
2022,1,Turkey,Istanbul,Tablets,169,99361.86,38,587.94
2022,1,Turkey,Istanbul,Headphones,104,120380.0,28,1157.5
2022,1,Turkey,Bursa,Televisions,85,76514.45,20,900.17
2022,1,Turkey,Bursa,Smartphones,186,15917.88,50,85.58
2022,1,Turkey,Bursa,Laptops,195,185846.7,22,953.06
2022,1,Turkey,Bursa,Tablets,43,52265.64,35,1215.48
2022,1,Turkey,Bursa,Headphones,31,29611.82,33,955.22
2022,1,Turkey,Ankara,Televisions,181,97968.06,8,541.26
2022,1,Turkey,Ankara,Smartphones,30,32172.6,8,1072.42
2022,1,Turkey,Ankara,Laptops,84,18719.4,41,222.85
2022,1,Turkey,Ankara,Tablets,37,27656.76,47,747.48
2022,1,Turkey,Ankara,Headphones,181,71268.75,19,393.75
2022,1,Turkey,Antalya,Televisions,95,128245.25,44,1349.95
2022,1,Turkey,Antalya,Smartphones,57,38868.3,7,681.9
2022,1,Turkey,Antalya,Laptops,150,197043.0,21,1313.62
2022,1,Turkey,Antalya,Tablets,137,130633.61,36,953.53
2022,1,Turkey,Antalya,Headphones,16,15752.0,43,984.5
2022,1,Oman,Muscat,Televisions,18,6852.96,6,380.72
2022,1,Oman,Muscat,Smartphones,46,53709.6,27,1167.6
2022,1,Oman,Muscat,Laptops,107,72932.27,33,681.61
2022,1,Oman,Muscat,Tablets,89,64827.6,8,728.4
2022,1,Oman,Muscat,Headphones,156,57701.28,18,369.88
2022,1,Oman,Sohar,Televisions,22,24158.64,36,1098.12
2022,1,Oman,Sohar,Smartphones,65,35058.4,17,539.36
2022,1,Oman,Sohar,Laptops,143,131548.56,16,919.92
2022,1,Oman,Sohar,Tablets,161,126376.95,6,784.95
2022,1,Oman,Sohar,Headphones,17,22997.26,47,1352.78
2022,1,USA,Austin,Televisions,151,180860.25,24,1197.75
2022,1,USA,Austin,Smartphones,81,48579.75,9,599.75
2022,1,USA,Austin,Laptops,79,51938.55,41,657.45
2022,1,USA,Austin,Tablets,133,159476.31,45,1199.07
2022,1,USA,Austin,Headphones,193,145278.82,9,752.74
2022,1,USA,New York,Televisions,66,94224.9,13,1427.65
2022,1,USA,New York,Smartphones,80,10688.0,31,133.6
2022,1,USA,New York,Laptops,49,62842.5,6,1282.5
2022,1,USA,New York,Tablets,118,104564.52,17,886.14
2022,1,USA,New York,Headphones,108,149721.48,38,1386.31
2022,1,USA,Chicago,Televisions,40,27926.0,21,698.15
2022,1,USA,Chicago,Smartphones,98,103478.2,5,1055.9
2022,1,USA,Chicago,Laptops,188,168286.32,45,895.14
2022,1,USA,Chicago,Tablets,60,49929.0,16,832.15
2022,1,USA,Chicago,Headphones,72,79858.8,42,1109.15
2022,2,Egypt,Cairo,Televisions,69,66905.85,40,969.65
2022,2,Egypt,Cairo,Smartphones,197,209588.3,42,1063.9
2022,2,Egypt,Cairo,Laptops,152,151086.48,5,993.99
2022,2,Egypt,Cairo,Tablets,18,19098.72,36,1061.04
2022,2,Egypt,Cairo,Headphones,99,6266.7,31,63.3
2022,2,Egypt,Giza,Televisions,113,124910.2,45,1105.4
2022,2,Egypt,Giza,Smartphones,88,49808.88,18,566.01
2022,2,Egypt,Giza,Laptops,85,114199.2,7,1343.52
2022,2,Egypt,Giza,Tablets,171,214331.4,29,1253.4
2022,2,Egypt,Giza,Headphones,69,11200.77,49,162.33
2022,2,Egypt,Alexandria,Televisions,41,29155.1,49,711.1
2022,2,Egypt,Alexandria,Smartphones,120,77883.6,32,649.03
2022,2,Egypt,Alexandria,Laptops,13,13923.91,41,1071.07
2022,2,Egypt,Alexandria,Tablets,147,178702.02,50,1215.66
2022,2,Egypt,Alexandria,Headphones,134,34237.0,23,255.5
2022,2,Egypt,Faiyum,Televisions,116,135824.4,48,1170.9
2022,2,Egypt,Faiyum,Smartphones,129,104110.74,31,807.06
2022,2,Egypt,Faiyum,Laptops,11,14454.77,19,1314.07
2022,2,Egypt,Faiyum,Tablets,135,107570.7,40,796.82
2022,2,Egypt,Faiyum,Headphones,18,4535.28,13,251.96
2022,2,Turkey,Istanbul,Televisions,59,20071.21,44,340.19
2022,2,Turkey,Istanbul,Smartphones,61,20114.75,40,329.75
2022,2,Turkey,Istanbul,Laptops,176,188672.0,40,1072.0
2022,2,Turkey,Istanbul,Tablets,68,85893.52,38,1263.14
2022,2,Turkey,Istanbul,Headphones,144,24598.08,47,170.82
2022,2,Turkey,Bursa,Televisions,77,72778.09,37,945.17
2022,2,Turkey,Bursa,Smartphones,12,3938.28,24,328.19
2022,2,Turkey,Bursa,Laptops,72,53740.8,38,746.4
2022,2,Turkey,Bursa,Tablets,44,37287.8,43,847.45
2022,2,Turkey,Bursa,Headphones,111,123726.15,22,1114.65
2022,2,Turkey,Ankara,Televisions,169,109767.19,23,649.51
2022,2,Turkey,Ankara,Smartphones,171,88841.34,49,519.54
2022,2,Turkey,Ankara,Laptops,189,202908.51,28,1073.59
2022,2,Turkey,Ankara,Tablets,116,105396.44,25,908.59
2022,2,Turkey,Ankara,Headphones,107,55472.01,7,518.43
2022,2,Turkey,Antalya,Televisions,25,12464.0,6,498.56
2022,2,Turkey,Antalya,Smartphones,168,35703.36,33,212.52
2022,2,Turkey,Antalya,Laptops,35,5985.7,5,171.02
2022,2,Turkey,Antalya,Tablets,76,73056.52,49,961.27
2022,2,Turkey,Antalya,Headphones,64,89989.12,24,1406.08
2022,2,Oman,Muscat,Televisions,119,123174.52,10,1035.08
2022,2,Oman,Muscat,Smartphones,168,163947.84,10,975.88
2022,2,Oman,Muscat,Laptops,170,228911.8,6,1346.54
2022,2,Oman,Muscat,Tablets,173,194713.23,33,1125.51
2022,2,Oman,Muscat,Headphones,16,20834.88,42,1302.18
2022,2,Oman,Sohar,Televisions,88,20413.36,33,231.97
2022,2,Oman,Sohar,Smartphones,151,174353.66,44,1154.66
2022,2,Oman,Sohar,Laptops,50,61031.0,38,1220.62
2022,2,Oman,Sohar,Tablets,32,22697.92,11,709.31
2022,2,Oman,Sohar,Headphones,166,100625.88,35,606.18
2022,2,USA,Austin,Televisions,102,85039.44,11,833.72
2022,2,USA,Austin,Smartphones,99,142083.81,39,1435.19
2022,2,USA,Austin,Laptops,144,183214.08,34,1272.32
2022,2,USA,Austin,Tablets,181,127813.15,20,706.15
2022,2,USA,Austin,Headphones,192,245216.64,12,1277.17
2022,2,USA,New York,Televisions,132,120002.52,30,909.11
2022,2,USA,New York,Smartphones,177,127770.99,30,721.87
2022,2,USA,New York,Laptops,173,230788.92,46,1334.04
2022,2,USA,New York,Tablets,194,134738.82,46,694.53
2022,2,USA,New York,Headphones,71,83360.39,31,1174.09
2022,2,USA,Chicago,Televisions,163,180540.43,11,1107.61
2022,2,USA,Chicago,Smartphones,14,5055.26,5,361.09
2022,2,USA,Chicago,Laptops,89,35723.71,12,401.39
2022,2,USA,Chicago,Tablets,23,22112.43,8,961.41
2022,2,USA,Chicago,Headphones,48,26070.24,9,543.13
2022,3,Egypt,Cairo,Televisions,192,160128.0,39,834.0
2022,3,Egypt,Cairo,Smartphones,98,127719.48,7,1303.26
2022,3,Egypt,Cairo,Laptops,74,14442.58,41,195.17
2022,3,Egypt,Cairo,Tablets,65,93999.75,48,1446.15
2022,3,Egypt,Cairo,Headphones,108,98488.44,21,911.93
